match_id,player_id,window_idx,attn_weight,label,rel_position,apm,apm_variance,action_gap_mean,error_rate,pos_bin
rep_00722,rep_00722_p2,3,0.024922527372837067,0,0.42857142857142855,-1.3179643154144287,-0.3652507960796356,1.3070086240768433,-0.787283718585968,4.0
rep_00722,rep_00722_p2,4,0.026292938739061356,0,0.5714285714285714,-0.9084663987159729,-0.3425026834011078,0.7049835324287415,-0.6991574168205261,5.0
rep_00722,rep_00722_p2,5,0.023059679195284843,0,0.7142857142857143,-0.7685545682907104,-0.387389600276947,0.5024330615997314,-0.6886174082756042,7.0
rep_00722,rep_00722_p2,6,0.012572936713695526,0,0.8571428571428571,-0.8538666367530823,-0.24617129564285278,0.6318403482437134,-0.6458717584609985,8.0
rep_00722,rep_00722_p2,7,0.012703480198979378,0,1.0,-0.5740430355072021,-0.2537927031517029,0.29425618052482605,-0.7085263133049011,9.0
rep_00723,rep_00723_p6,0,0.4338618516921997,0,0.0,-0.06899561733007431,-0.14036153256893158,-0.130537211894989,-0.6467500925064087,
rep_00723,rep_00723_p6,1,0.20956501364707947,0,0.09090909090909091,-0.5774555206298828,-0.18915589153766632,0.3223881721496582,-0.7258002758026123,0.0
rep_00723,rep_00723_p6,2,0.04958880692720413,0,0.18181818181818182,-0.4136563837528229,-0.3673495948314667,0.15640930831432343,-0.34050387144088745,1.0
rep_00723,rep_00723_p6,3,0.046160969883203506,0,0.2727272727272727,-0.3897689878940582,-0.32130202651023865,0.13953010737895966,-0.4646419286727905,2.0
rep_00723,rep_00723_p6,4,0.03550758212804794,0,0.36363636363636365,-0.11677037179470062,-0.2779722511768341,-0.09959200024604797,-0.404622346162796,3.0
rep_00723,rep_00723_p6,5,0.041850496083498,0,0.45454545454545453,0.8660246729850769,-0.19007471203804016,-0.726935863494873,-0.47137582302093506,4.0
rep_00723,rep_00723_p6,6,0.04555455222725868,0,0.5454545454545454,0.8421372771263123,-0.17669858038425446,-0.7213094830513,-0.3317205309867859,5.0
rep_00723,rep_00723_p6,7,0.04385743662714958,0,0.6363636363636364,1.490509033203125,-0.2857193946838379,-1.0054428577423096,-0.5129503607749939,6.0
rep_00723,rep_00723_p6,8,0.03635858744382858,0,0.7272727272727273,0.6919880509376526,-0.3604632616043091,-0.6369134187698364,-0.44297632575035095,7.0
rep_00723,rep_00723_p6,9,0.027119170874357224,0,0.8181818181818182,1.3369473218917847,-0.2985152006149292,-0.9407391548156738,-0.31708160042762756,8.0
rep_00723,rep_00723_p6,10,0.019143475219607353,0,0.9090909090909091,1.1970354318618774,-0.3265731632709503,-0.8844751715660095,-0.5331520438194275,9.0
rep_00723,rep_00723_p6,11,0.011432110331952572,0,1.0,0.8694371581077576,0.06378167867660522,-0.7297490835189819,-0.4259951710700989,9.0
rep_00737,rep_00737_p1,0,0.04455998167395592,0,0.0,-1.1405152082443237,0.09683030098676682,1.04538094997406,1.5350346565246582,
rep_00737,rep_00737_p1,1,0.05361025035381317,0,0.047619047619047616,-0.659355103969574,-0.28881436586380005,0.4208502173423767,-0.5791182518005371,0.0
rep_00737,rep_00737_p1,2,0.024090079590678215,0,0.09523809523809523,-2.7307322025299072,-0.07505737245082855,6.460793495178223,1.5385479927062988,0.0
rep_00737,rep_00737_p1,3,0.05543345585465431,0,0.14285714285714285,-0.20208244025707245,-0.30955076217651367,-0.029261969029903412,-0.6362100839614868,1.0
rep_00737,rep_00737_p1,4,0.07201363891363144,0,0.19047619047619047,0.0129039715975523,-0.24466249346733093,-0.19805404543876648,-0.8107060194015503,1.0
rep_00737,rep_00737_p1,5,0.11566106230020523,0,0.23809523809523808,-0.28056955337524414,-0.3055949807167053,-0.023635566234588623,1.5385479927062988,2.0
rep_00737,rep_00737_p1,6,0.08128247410058975,0,0.2857142857142857,0.5213639140129089,0.14487025141716003,-0.5356382131576538,-0.8774594664573669,2.0
rep_00737,rep_00737_p1,7,0.11025327444076538,0,0.3333333333333333,-0.21231989562511444,-0.11502134799957275,-0.12772400677204132,1.5385479927062988,3.0
rep_00737,rep_00737_p1,8,0.08973434567451477,0,0.38095238095238093,-0.43754374980926514,0.16217315196990967,0.05513406917452812,1.5385479927062988,3.0
rep_00737,rep_00737_p1,9,0.06341902166604996,0,0.42857142857142855,0.7465877532958984,-0.3760155439376831,-0.665045440196991,-0.8074854612350464,4.0
rep_00737,rep_00737_p1,10,0.053361281752586365,0,0.47619047619047616,1.56558358669281,-0.3733074367046356,-1.0363880395889282,-0.8180254697799683,4.0
rep_00737,rep_00737_p1,11,0.04575561732053757,0,0.5238095238095238,-0.2839820384979248,0.32360556721687317,0.02137565240263939,1.5385479927062988,5.0
rep_00737,rep_00737_p1,12,0.034638144075870514,0,0.5714285714285714,-0.32834431529045105,-0.3724079430103302,0.05232086777687073,1.5385479927062988,5.0
rep_00737,rep_00737_p1,13,0.027795210480690002,0,0.6190476190476191,1.2686976194381714,-0.28365927934646606,-0.9154203534126282,-0.8935623168945312,6.0
rep_00737,rep_00737_p1,14,0.023079482838511467,0,0.6666666666666666,1.3403598070144653,-0.14690935611724854,-0.9463655948638916,-0.8066071271896362,6.0
rep_00737,rep_00737_p1,15,0.020580152049660683,0,0.7142857142857143,0.6817505955696106,0.21401412785053253,-0.7381886839866638,1.5385479927062988,7.0
rep_00737,rep_00737_p1,16,0.01664215885102749,0,0.7619047619047619,1.3915469646453857,0.629825234413147,-0.9660580158233643,-0.674271285533905,7.0
rep_00737,rep_00737_p1,17,0.015030644834041595,0,0.8095238095238095,-0.18160754442214966,0.6181706786155701,-0.04051477462053299,1.5385479927062988,8.0
rep_00737,rep_00737_p1,18,0.017119722440838814,0,0.8571428571428571,1.0980734825134277,-0.09049360454082489,-0.8394639492034912,-0.5881944298744202,8.0
rep_00737,rep_00737_p1,19,0.01462572906166315,0,0.9047619047619048,0.23471535742282867,-0.18822740018367767,-0.36403292417526245,1.5385479927062988,9.0
rep_00737,rep_00737_p1,20,0.013373732566833496,0,0.9523809523809523,1.4666216373443604,-0.04770544916391373,-0.9998164176940918,-0.6321111917495728,9.0
rep_00737,rep_00737_p1,21,0.007940445095300674,0,1.0,0.37462714314460754,0.00289753801189363,-0.4512421488761902,1.5385479927062988,9.0
rep_00752,rep_00752_p3,0,0.009907126426696777,0,0.0,-1.198527455329895,1.3362842798233032,1.1354033946990967,1.5274224281311035,
rep_00752,rep_00752_p3,1,0.01279096957296133,0,0.09090909090909091,-1.3316142559051514,0.8605176210403442,1.3407670259475708,1.52683687210083,0.0
rep_00752,rep_00752_p3,2,0.04043658450245857,0,0.18181818181818182,-0.36929410696029663,0.33293887972831726,0.04106806218624115,1.5385479927062988,1.0
rep_00752,rep_00752_p3,3,0.05840998515486717,0,0.2727272727272727,-0.29080700874328613,0.7949716448783875,0.05232086777687073,1.5303502082824707,2.0
rep_00752,rep_00752_p3,4,0.06505097448825836,0,0.36363636363636365,-0.7446671724319458,0.2642689347267151,0.5164991021156311,1.5385479927062988,3.0
rep_00752,rep_00752_p3,5,0.1109449565410614,0,0.45454545454545453,0.4292268753051758,0.13056562840938568,-0.5131325721740723,1.5385479927062988,4.0
rep_00752,rep_00752_p3,6,0.13007554411888123,0,0.5454545454545454,1.1731481552124023,-0.3570104241371155,-0.8844751715660095,1.5385479927062988,5.0
rep_00752,rep_00752_p3,7,0.128771111369133,0,0.6363636363636364,0.7022255063056946,-0.27503201365470886,-0.659419059753418,1.5385479927062988,6.0
rep_00752,rep_00752_p3,8,0.11143509298563004,0,0.7272727272727273,-0.038283269852399826,0.5684961676597595,-0.16148242354393005,1.5385479927062988,7.0
rep_00752,rep_00752_p3,9,0.1161365807056427,0,0.8181818181818182,0.6817505955696106,-0.07853922992944717,-0.6256606578826904,1.5385479927062988,8.0
rep_00752,rep_00752_p3,10,0.11322940140962601,0,0.9090909090909091,0.21765293180942535,-0.24234125018119812,-0.3415273129940033,1.5385479927062988,9.0
rep_00752,rep_00752_p3,11,0.10281163454055786,0,1.0,0.3882770836353302,0.18024012446403503,-0.4540553689002991,1.536205768585205,9.0
rep_00777,rep_00777_p0,0,0.016494233161211014,0,0.0,-1.5636630058288574,-0.3465261459350586,1.8077584505081177,1.4568628072738647,
rep_00777,rep_00777_p0,1,0.03783055394887924,0,0.16666666666666666,-0.9698910713195801,0.14925159513950348,0.797819197177887,1.4905322790145874,1.0
rep_00777,rep_00777_p0,2,0.07138245552778244,0,0.3333333333333333,-0.7719670534133911,-0.18434898555278778,0.5474442839622498,1.4873117208480835,3.0
rep_00777,rep_00777_p0,3,0.1404755711555481,0,0.5,-0.2362072765827179,-0.0713917464017868,0.007309646811336279,1.5057567358016968,4.0
rep_00777,rep_00777_p0,4,0.2119046002626419,0,0.6666666666666666,0.21082797646522522,-0.1855096071958542,-0.37247252464294434,1.5142472982406616,6.0
rep_00777,rep_00777_p0,5,0.25545594096183777,0,0.8333333333333334,0.8864995837211609,-0.23406217992305756,-0.7438150644302368,1.528007984161377,8.0
rep_00777,rep_00777_p0,6,0.266456663608551,0,1.0,0.12892837822437286,0.2171477973461151,-0.2880764901638031,1.508684515953064,9.0
rep_00786,rep_00786_p2,0,0.12855668365955353,0,0.0,-1.208764910697937,-0.2573906183242798,1.1522825956344604,-0.4655202627182007,
rep_00786,rep_00786_p2,1,0.14297665655612946,0,0.14285714285714285,-1.010840892791748,-0.3638193905353546,0.8512700200080872,-0.5463271141052246,1.0
rep_00786,rep_00786_p2,2,0.12119761854410172,0,0.2857142857142857,-1.106390357017517,-0.31716248393058777,0.9919300675392151,-0.45263800024986267,2.0
rep_00786,rep_00786_p2,3,0.1327287256717682,0,0.42857142857142855,-0.5296807885169983,-0.38112226128578186,0.2773769795894623,-0.3668539226055145,4.0
rep_00786,rep_00786_p2,4,0.22906440496444702,0,0.5714285714285714,-0.44436872005462646,-0.31828442215919495,0.18454132974147797,-0.568871021270752,5.0
rep_00786,rep_00786_p2,5,0.10077526420354843,0,0.7142857142857143,-0.6968924403190613,-0.298205703496933,0.45742183923721313,-0.5103153586387634,7.0
rep_00786,rep_00786_p2,6,0.07747872173786163,0,0.8571428571428571,-0.41706886887550354,-0.2724786698818207,0.1620357185602188,-0.36246225237846375,8.0
rep_00786,rep_00786_p2,7,0.06722191721200943,0,1.0,-0.21914485096931458,-0.24884071946144104,-0.0095695611089468,-0.46669137477874756,9.0
rep_00792,rep_00792_p4,0,0.4592374861240387,0,0.0,0.6408007740974426,-0.11467316746711731,-0.6031550168991089,-0.7940176129341125,
rep_00792,rep_00792_p4,1,0.2587493658065796,0,0.14285714285714285,0.25519025325775146,-0.3823602497577667,-0.36684611439704895,-0.789333164691925,1.0
rep_00792,rep_00792_p4,2,0.1283687949180603,0,0.2857142857142857,0.9786365628242493,-0.038430169224739075,-0.7831999063491821,-0.8578433394432068,2.0
rep_00792,rep_00792_p4,3,0.07271698117256165,0,0.42857142857142855,0.4258143901824951,-0.3582193851470947,-0.4765609800815582,-0.903223991394043,4.0
